Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
67.347,0.0383501,0.36113,0.221578,-199.902,0.244202,0.927963,0.025391,0.85304,8.55189,-16.3094,-2.32991,15.3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67.748,0.0234362,0.384566,0.218383,-199.902,0.146515,1.02563,0.0170901,0.846693,8.54652,-16.1301,-2.15069,15.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68.149,0.00426112,0.416525,0.201338,-199.902,0.537247,0.830276,0.0166018,0.838392,8.55287,-16.3094,-2.68836,14.6864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68.551,0.034089,0.380305,0.221578,-199.805,0.341873,0.732605,0.0141604,0.840833,8.53724,-15.234,-3.7637,16.4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68.952,0.0149139,0.401611,0.211991,-199.902,0.537247,0.830276,0.00976577,0.822766,8.56556,-17.0263,-4.12215,14.6864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69.353,0.0202403,0.39948,0.215187,-199.902,0.537247,0.830276,0.0146487,0.850599,8.54017,-15.0548,-2.15069,14.8592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69.754,0.0468723,0.386697,0.214121,-199.805,0.537247,0.634918,0.0146487,0.837903,8.53626,-15.9509,-3.04681,15.3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70.156,-0.00319584,0.425047,0.208795,-199.902,0.537247,0.830276,0.0180667,0.823743,8.56556,-16.847,-3.58448,15.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70.557,0.0245015,0.392023,0.20986,-199.902,0.537247,0.732605,0.0249027,0.864759,8.53333,-16.4886,-2.86758,15.2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70.958,0.0426112,0.363261,0.216252,-199.805,0.537247,0.830276,0.0146487,0.843275,8.56068,-17.0263,-3.40525,14.3408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71.359,0.00639168,0.398415,0.211991,-199.902,0.43956,0.830276,0.0170901,0.845228,8.5431,-16.6678,-4.12215,16.0687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71.76,0.0490029,0.36113,0.225839,-199.902,0.244202,0.927963,0.0234379,0.84181,8.53529,-16.847,-4.30137,14.8592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.162,0.0234362,0.393089,0.20986,-199.902,0.244202,0.927963,-0.00244144,0.832532,8.55824,-15.4133,-2.50913,15.8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.563,0.0149139,0.408002,0.218383,-199.707,0.341873,0.830276,0.00146487,0.857435,8.54359,-16.3094,-3.40525,16.0687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72.964,0.0394154,0.384566,0.216252,-199.805,0.43956,0.927963,0.0112306,0.847181,8.55189,-15.7717,-3.22603,15.2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.365,0.026632,0.386697,0.217317,-199.805,0.43956,0.830276,0.00634775,0.829602,8.55287,-17.0263,-2.68836,15.3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73.766,0.0127834,0.41759,0.218383,-199.902,0.43956,0.830276,0.00976577,0.841321,8.5597,-14.8756,-2.32991,16.7598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.173,0.0468723,0.355804,0.221578,-199.805,0.244202,0.732605,0.00781262,0.841321,8.52699,-15.9509,-2.32991,15.3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.575,0.0053264,0.402676,0.210926,-199.805,0.43956,0.830276,0.00781262,0.833997,8.54456,-16.6678,-4.4806,16.0687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74.976,0.0255667,0.396284,0.210926,-199.805,0.244202,0.830276,0.0156252,0.839857,8.54066,-17.0263,-3.7637,15.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.377,0.0447418,0.365391,0.218383,-199.902,0.634918,0.732605,0.0151369,0.832532,8.56458,-16.4886,-2.15069,15.5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75.778,-0.00213056,0.444222,0.20773,-199.902,0.43956,0.830276,0.0151369,0.820813,8.5597,-15.234,-3.40525,16.4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.18,0.0351543,0.376044,0.213056,-199.902,0.341873,0.830276,0.0258793,0.852064,8.53724,-15.7717,-2.50913,15.2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.582,0.0468723,0.37924,0.210926,-199.902,0.732605,0.732605,0.0161135,0.836439,8.55921,-16.6678,-3.04681,16.0687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76.983,0.00639168,0.410133,0.213056,-199.512,0.341873,0.830276,0.0141604,0.831067,8.54798,-16.3094,-4.12215,14.6864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.384,0.0458071,0.355804,0.232231,-199.902,0.634918,0.634918,0.018555,0.854017,8.53187,-17.7432,-3.04681,15.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77.785,0.0436765,0.386697,0.216252,-199.902,0.43956,0.830276,0.0117189,0.84181,8.52943,-16.847,-2.15069,14.1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78.186,-0.00852225,0.4357,0.208795,-199.805,0.244202,0.830276,0.0131838,0.839368,8.55482,-15.4133,-1.79224,15.8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78.587,0.0319584,0.368587,0.222644,-199.805,0.537247,0.732605,0.0156252,0.851087,8.55238,-16.847,-3.22603,15.8959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78.989,0.0223709,0.384566,0.216252,-199.902,0.537247,0.830276,0.00781262,0.84181,8.55091,-15.5925,-1.61302,13.9953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79.39,0.00958753,0.39735,0.211991,-199.902,0.43956,0.830276,0.0166018,0.845716,8.55287,-15.4133,-1.79224,17.2781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79.791,0.0479376,0.366457,0.223709,-199.902,0.634918,0.830276,0.0195315,0.845228,8.55628,-15.5925,-2.68836,15.3775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80.192,0.0159792,0.422916,0.210926,-199.805,0.341873,0.732605,0.000488289,0.822766,8.5763,-16.847,-4.30137,15.2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80.594,0.0191751,0.390958,0.218383,-199.902,0.43956,0.927963,0.0268559,0.845228,8.54456,-15.4133,-3.22603,15.2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80.996,0.0468723,0.370718,0.223709,-199.902,0.537247,0.830276,0.0156252,0.827161,8.54749,-15.234,-3.04681,16.0687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81.398,-0.00745696,0.423982,0.202403,-199.902,0.341873,0.830276,0.0195315,0.833021,8.56019,-15.9509,-2.32991,15.7231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
