Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
85.718,0.00106528,-0.0308931,0.00852225,-116.972,1.02563,1.12332,0.0287309,-0.780522,9.65357,58.2478,70.435,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
86.12,0.00639168,-0.0468723,0.0149139,-121.074,0.927963,0.927963,0.0430963,-0.665598,9.63441,58.2478,71.8688,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
86.522,0.00958753,-0.0426112,0.0127834,-120.977,1.12332,1.31868,0.0718271,-0.742214,9.63441,58.0685,71.3311,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
86.924,0.0127834,-0.0223709,0.0127834,-120.879,0.830276,1.22101,0.00957695,-0.770945,9.56738,58.7854,70.2558,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
87.326,0.00213056,-0.0383501,0.0106528,-130.354,0.732605,1.22101,0.0239424,-0.751791,9.64878,57.5309,70.435,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
87.728,0.0117181,-0.0372848,0.0117181,-130.452,1.02563,1.41637,0.0670387,-0.799676,9.65836,58.7854,71.6896,59.0912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
88.13,0.0138486,-0.0404807,0.0138486,-120.488,0.830276,0.927963,0.0670387,-0.737425,9.5578,57.3516,71.3311,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
88.532,0.0127834,-0.0458071,0.0138486,-116.581,0.830276,0.927963,0.0383078,-0.770945,9.56738,58.427,71.3311,56.3267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
88.934,0.0138486,-0.0287626,0.00958753,-116.972,1.02563,1.22101,0.0383078,-0.756579,9.57216,58.7854,71.3311,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
89.336,0.00745696,-0.0223709,0.0117181,-121.27,1.12332,1.02563,0.0335193,-0.799676,9.59132,58.427,71.3311,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
89.738,0.00852225,-0.0383501,0.0117181,-130.549,0.830276,1.12332,0.0574617,-0.790099,9.62484,58.2478,70.435,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
90.14,0.00745696,-0.0362195,0.0117181,-130.549,1.12332,1.22101,0.0287309,-0.770945,9.57695,59.6816,69.7181,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
90.542,0.0149139,-0.0436765,0.0138486,-120.684,0.927963,1.22101,0.0574617,-0.747002,9.56738,58.7854,70.6142,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
90.944,0.0117181,-0.0404807,0.0127834,-121.074,1.02563,0.830276,0.0335193,-0.766156,9.54822,58.0685,69.5389,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
91.346,-0.00319584,-0.0255667,0.00852225,-117.558,1.02563,1.31868,0.0478848,-0.790099,9.62005,59.1439,70.2558,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
91.748,0.00745696,-0.0255667,0.0117181,-117.167,0.927963,1.31868,0.0670387,-0.78531,9.57695,60.04,70.7934,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
92.15,0.0159792,-0.0351543,0.0106528,-130.842,1.02563,1.22101,0.0574617,-0.713483,9.59132,56.9932,71.3311,58.7456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
92.552,0.0106528,-0.0362195,0.0138486,-120.977,1.02563,1.31868,0.0718271,-0.775733,9.59132,58.9647,71.5103,56.1539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
92.954,0.0106528,-0.0490029,0.0159792,-120.879,1.02563,1.22101,0.0909811,-0.794887,9.65836,59.5023,70.6142,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
93.356,0.0159792,-0.0308931,0.0117181,-121.074,0.830276,1.41637,0.0718271,-0.770945,9.6392,58.9647,70.7934,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
93.758,0.0255667,-0.0191751,0.0053264,-120.879,0.927963,1.22101,0.100558,-0.809253,9.61526,60.2192,72.048,58.7456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
94.16,0.0053264,-0.0372848,0.0117181,-124.493,0.927963,1.41637,0.0430963,-0.794887,9.59611,58.0685,72.048,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
94.562,0,-0.0308931,0.00958753,-122.149,0.927963,1.12332,0.110135,-0.780522,9.59132,59.8608,71.3311,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
94.964,0.00319584,-0.0383501,0.00958753,-120.879,0.927963,1.31868,0.0622502,-0.718271,9.59132,58.9647,71.1519,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
95.366,0.0223709,-0.0468723,0.0149139,-120.781,0.732605,1.12332,0.0718271,-0.770945,9.61526,58.6062,71.1519,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
95.768,0.00958753,-0.0276973,0.0117181,-121.27,0.830276,1.12332,0.0622502,-0.78531,9.64878,58.9647,70.0765,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
96.17,0.00958753,-0.034089,0.0149139,-120.879,0.830276,1.02563,0.0383078,-0.78531,9.50513,59.3231,71.1519,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
96.572,0.0255667,-0.0298279,0.0106528,-129.768,0.927963,1.41637,0.0861926,-0.770945,9.65836,58.7854,71.6896,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
96.974,0.0213056,-0.0330237,0.0138486,-122.735,1.02563,1.02563,0.0622502,-0.756579,9.58653,58.7854,71.3311,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
97.376,0.0202403,-0.0415459,0.0159792,-118.437,0.830276,1.22101,0.0766156,-0.770945,9.64878,58.7854,70.2558,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
97.778,0.0308931,-0.0362195,0.00958753,-120.781,0.830276,1.31868,0.0861926,-0.751791,9.62005,58.2478,69.7181,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
98.18,0.00639168,-0.026632,0.0159792,-121.074,0.927963,1.22101,0.0191539,-0.837983,9.62963,57.7101,69.5389,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
98.582,0.00426112,-0.0383501,0.0117181,-130.94,0.732605,1.22101,0.0526732,-0.761368,9.54343,59.5023,69.5389,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
98.984,0.0127834,-0.034089,0.0117181,-130.452,1.02563,1.12332,0.0335193,-0.775733,9.63441,60.3985,69.7181,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
99.386,0.00106528,-0.0447418,0.0106528,-120.977,0.830276,1.12332,0.0478848,-0.799676,9.61526,59.6816,71.1519,55.8083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
99.788,0.0213056,-0.0511335,0.0138486,-116.777,0.830276,1.41637,0.0814041,-0.804464,9.62005,60.2192,71.6896,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
100.19,-0.00213056,-0.0404807,0.0127834,-115.409,1.12332,1.02563,0.0478848,-0.703906,9.57695,57.8893,70.7934,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
100.592,0.00319584,-0.0234362,0.0127834,-121.074,0.927963,1.22101,0.00478848,-0.799676,9.56738,59.8608,70.2558,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
100.994,0.0149139,-0.0351543,0.0138486,-130.549,0.927963,1.41637,0.0287309,-0.833195,9.57695,58.9647,71.1519,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
101.396,0.00639168,-0.0298279,0.0127834,-130.354,0.732605,1.22101,0.0718271,-0.770945,9.59132,58.0685,72.048,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
101.798,0,-0.0426112,0.0159792,-121.172,1.02563,1.12332,0.0383078,-0.799676,9.55301,58.427,71.6896,59.4367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
102.2,0.0138486,-0.0458071,0.0127834,-121.074,0.830276,1.02563,0.0766156,-0.761368,9.59132,58.0685,71.3311,59.0912,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
102.602,0.0191751,-0.0234362,0.0117181,-116.679,0.732605,0.927963,0.0861926,-0.761368,9.61526,58.2478,71.8688,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
103.004,-0.00213056,-0.0298279,0.0106528,-116.581,1.02563,1.31868,0.0574617,-0.732637,9.54343,58.0685,69.1804,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
103.406,0.0127834,-0.0308931,0.0117181,-130.159,0.732605,0.927963,0.0383078,-0.794887,9.61526,58.427,71.6896,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
103.808,0.0234362,-0.0319584,0.0127834,-130.452,0.927963,1.12332,0.0383078,-0.775733,9.61526,59.6816,69.3596,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
104.21,0.026632,-0.0458071,0.0127834,-120.977,0.830276,1.12332,0.0478848,-0.78531,9.55301,58.2478,70.7934,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
104.612,0.0276973,-0.0362195,0.0106528,-121.074,0.830276,1.31868,0.0430963,-0.742214,9.6823,57.8893,71.1519,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
105.014,0.0117181,-0.0234362,0.0106528,-121.074,0.830276,1.02563,0.0335193,-0.790099,9.60568,58.0685,70.9727,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
105.416,0.00106528,-0.0298279,0.00852225,-116.484,1.02563,1.02563,0.0287309,-0.732637,9.59132,57.8893,70.7934,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
105.818,-0.0149139,-0.0362195,0.0117181,-125.079,0.830276,1.41637,0.0335193,-0.770945,9.52907,57.3516,69.5389,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
106.22,0.0372848,-0.0223709,0.0127834,-130.256,0.927963,1.12332,0.0478848,-0.78531,9.70624,59.6816,71.5103,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
106.622,0.0127834,-0.0404807,0.0159792,-120.879,1.02563,1.12332,0.0430963,-0.737425,9.57695,58.6062,69.7181,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
107.024,0.0138486,-0.0479376,0.0149139,-120.781,0.732605,1.22101,0.0718271,-0.775733,9.6009,58.427,70.6142,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
107.426,0.00958753,-0.0213056,0.00852225,-120.977,0.927963,0.927963,0.0383078,-0.761368,9.66315,59.1439,69.8973,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
107.828,0.0127834,-0.0372848,0.0138486,-120.684,0.927963,1.12332,0.0383078,-0.799676,9.57216,57.7101,69.8973,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
108.23,0.00213056,-0.034089,0.00958753,-130.256,0.830276,1.12332,0.0622502,-0.747002,9.59132,58.0685,70.6142,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
108.632,0.0159792,-0.0362195,0.0127834,-117.167,0.927963,1.12332,0.0574617,-0.804464,9.62005,57.5309,71.1519,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
109.034,0.00213056,-0.0468723,0.0117181,-120.586,0.830276,1.02563,0.0430963,-0.790099,9.57695,58.9647,69.3596,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
109.436,0.0181098,-0.0404807,0.0117181,-120.879,0.732605,1.02563,0.0143654,-0.766156,9.6009,60.2192,70.2558,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
109.838,0.00213056,-0.0276973,0.0106528,-120.586,1.02563,1.02563,-0.00478848,-0.751791,9.61526,58.0685,71.3311,59.7823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
110.24,-0.00319584,-0.0404807,0.0138486,-130.452,1.02563,1.02563,0.0430963,-0.751791,9.63441,59.1439,71.3311,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
110.642,0.00852225,-0.0308931,0.0106528,-130.256,0.830276,1.22101,0.0718271,-0.761368,9.58174,57.7101,70.6142,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
111.044,0.00852225,-0.0426112,0.0106528,-120.879,1.02563,1.12332,0.0814041,-0.770945,9.57216,58.2478,69.0012,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
111.446,0.0159792,-0.0511335,0.00852225,-116.777,0.830276,1.12332,0.0526732,-0.708695,9.66793,58.2478,69.7181,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
111.848,0.0234362,-0.0276973,0.0106528,-120.098,1.02563,1.02563,0.0143654,-0.818829,9.57695,56.9932,69.1804,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
112.25,0.00639168,-0.0234362,0.00852225,-120.977,0.830276,1.22101,0,-0.756579,9.57695,57.8893,72.5857,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
112.686,0.0170445,-0.053264,0.0149139,-120.879,0.927963,1.31868,0.0239424,-0.794887,9.60568,57.3516,69.8973,56.3267,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
113.124,0.0213056,-0.0298279,0.0106528,-130.452,0.830276,1.12332,0.0430963,-0.756579,9.59611,56.9932,70.2558,55.9811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
113.526,0.0138486,-0.0383501,0.0138486,-130.159,1.02563,1.31868,0.0622502,-0.761368,9.58653,56.9932,69.8973,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
113.928,0.00958753,-0.0500682,0.0149139,-120.977,0.830276,1.22101,0.0957695,-0.770945,9.58653,59.3231,72.2272,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
114.33,0.00852225,-0.0436765,0.0117181,-116.581,0.830276,1.22101,0.0670387,-0.756579,9.62005,57.5309,69.7181,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
114.732,0.00852225,-0.0223709,0.0106528,-121.27,1.02563,1.12332,-0.00478848,-0.790099,9.50991,58.427,70.6142,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
115.134,0,-0.0308931,0.0149139,-121.074,0.830276,1.31868,0.0239424,-0.78531,9.62963,58.6062,71.8688,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
115.536,-0.0159792,-0.0372848,0.0127834,-130.452,1.02563,1.02563,0.0287309,-0.766156,9.62963,59.3231,70.7934,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
115.938,-0.00319584,-0.0372848,0.0117181,-126.642,0.830276,1.12332,0.0718271,-0.747002,9.6392,57.7101,72.7649,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
116.34,0.00958753,-0.0447418,0.0117181,-120.684,0.830276,1.12332,0.0478848,-0.766156,9.58174,58.6062,70.7934,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
116.742,0.0106528,-0.0383501,0.00745696,-121.074,0.830276,1.02563,0.0670387,-0.780522,9.58174,57.8893,70.435,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
117.144,0.00639168,-0.0213056,0.00639168,-117.753,1.12332,1.02563,0.0287309,-0.742214,9.59132,58.7854,69.5389,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
117.546,0.0159792,-0.0330237,0.0106528,-121.172,0.927963,1.22101,0.0239424,-0.780522,9.59132,58.427,69.8973,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
117.948,0.0223709,-0.0362195,0.0106528,-130.745,0.830276,1.31868,0.0766156,-0.775733,9.58174,58.0685,70.6142,58.4001,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
118.35,0.0106528,-0.0351543,0.0127834,-130.549,0.732605,1.22101,0.0526732,-0.751791,9.58174,58.0685,72.7649,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
118.752,0.00958753,-0.0447418,0.0138486,-120.781,0.927963,1.12332,0.0574617,-0.78531,9.61526,57.5309,69.7181,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
119.154,0.0149139,-0.0372848,0.0117181,-121.074,0.927963,1.12332,0.0814041,-0.72306,9.62963,56.814,71.8688,57.8817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
119.556,0.00852225,-0.0276973,0.0106528,-120.977,0.830276,1.12332,0.0670387,-0.770945,9.6009,59.3231,71.1519,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
119.958,0,-0.026632,0.0149139,-116.581,0.927963,1.12332,0.0430963,-0.72306,9.65357,58.6062,71.5103,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
120.36,0.00639168,-0.0362195,0.0117181,-130.256,0.830276,1.12332,0.0574617,-0.727848,9.54822,58.427,70.9727,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
120.762,0.0117181,-0.0308931,0.0181098,-130.647,1.02563,1.12332,0.119712,-0.761368,9.62963,59.3231,71.1519,56.1539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
121.164,0.0127834,-0.0426112,0.0127834,-120.586,1.22101,1.02563,0.0670387,-0.775733,9.62963,59.5023,69.5389,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
121.566,0.00745696,-0.0372848,0.0117181,-121.074,0.927963,1.31868,0.0814041,-0.684752,9.6009,60.2192,70.6142,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
121.968,-0.00106528,-0.0245015,0.00745696,-121.074,0.830276,1.31868,0.0766156,-0.747002,9.57695,58.6062,71.1519,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
122.37,0.0234362,-0.0287626,0.00958753,-120.879,0.732605,1.22101,0.0622502,-0.694329,9.60568,59.3231,70.0765,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
122.772,0.00958753,-0.0308931,0.0127834,-125.568,0.927963,1.31868,0.119712,-0.78531,9.61526,58.7854,70.9727,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
123.174,0.0106528,-0.0330237,0.00958753,-130.256,0.732605,1.31868,0.0766156,-0.737425,9.64399,58.427,70.9727,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
123.576,0.00213056,-0.0383501,0.0138486,-120.781,0.927963,1.12332,0.0861926,-0.804464,9.60568,58.9647,71.1519,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
123.978,0.0106528,-0.0500682,0.0127834,-120.977,0.927963,1.02563,0.0814041,-0.742214,9.57216,56.9932,70.9727,56.6722,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
124.38,0.0159792,-0.0255667,0.00958753,-120.684,0.830276,1.12332,0.00478848,-0.790099,9.55301,58.9647,70.7934,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
124.782,0.0053264,-0.0298279,0.00958753,-121.172,0.634918,1.31868,0.00957695,-0.766156,9.59132,57.5309,71.5103,58.5728,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
125.184,0.0159792,-0.034089,0.0127834,-130.354,0.830276,1.22101,0,-0.770945,9.58174,58.2478,71.1519,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
125.586,0,-0.0351543,0.0117181,-125.372,0.732605,1.12332,0.0191539,-0.766156,9.63441,59.6816,71.1519,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
125.988,0.0149139,-0.0394154,0.0117181,-121.074,0.830276,0.830276,0.0191539,-0.814041,9.54343,58.427,70.6142,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
126.39,0.0170445,-0.0468723,0.0106528,-121.172,0.927963,1.12332,0.0430963,-0.72306,9.5578,57.5309,69.0012,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
126.792,0.0191751,-0.0330237,0.0149139,-121.368,0.927963,1.22101,0.0526732,-0.770945,9.58653,57.8893,70.435,57.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
127.194,0.0170445,-0.0287626,0.0138486,-121.074,0.634918,1.22101,0.0430963,-0.814041,9.63441,58.2478,72.2272,56.4995,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
127.596,0.0159792,-0.0308931,0.00958753,-130.549,0.927963,1.31868,0.0670387,-0.727848,9.62005,58.6062,72.2272,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
127.998,0.00852225,-0.0319584,0.00958753,-129.573,0.732605,1.12332,0.0814041,-0.708695,9.64399,57.3516,70.9727,58.0545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
128.4,0.0149139,-0.0436765,0.00852225,-116.093,0.927963,1.02563,0.0766156,-0.790099,9.62005,58.2478,69.3596,59.264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
128.802,0.0053264,-0.0458071,0.0149139,-117.753,0.830276,1.12332,0.0861926,-0.794887,9.61047,58.9647,71.1519,57.1906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
129.204,0.0149139,-0.034089,0.0117181,-121.074,0.927963,1.02563,0.0718271,-0.78531,9.63441,59.6816,70.7934,56.845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
129.606,0.00958753,-0.0234362,0.0117181,-121.172,0.830276,1.02563,0.0383078,-0.794887,9.58174,58.427,69.5389,57.3634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
130.008,0.0106528,-0.0351543,0.0117181,-130.256,1.02563,1.22101,0.00478848,-0.766156,9.61526,59.1439,70.9727,57.7089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
130.41,0.0127834,-0.0308931,0.0106528,-129.963,0.927963,1.12332,0.0239424,-0.790099,9.60568,59.1439,69.5389,57.0178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
130.812,0.0138486,-0.0479376,0.0138486,-120.879,1.02563,1.22101,0.0574617,-0.766156,9.56259,56.9932,71.3311,59.4367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
131.214,0.00639168,-0.0490029,0.0106528,-115.8,1.02563,1.12332,0.0526732,-0.756579,9.62005,60.04,70.0765,58.2273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
