Time (s),Rotation [X axis] (degrees/s),Rotation [Y axis] (degrees/s),Rotation [Z axis] (degrees/s),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Acceleration [X axis] (m/s^2),Acceleration [Y axis] (m/s^2),Acceleration [Z axis] (m/s^2),Magnetic Flux Density [X axis] (micro-Tesla),Magnetic Flux Density [Y axis] (micro-Tesla),Magnetic Flux Density [Z axis] (micro-Tesla),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),Temperature (Celcius),
159.943,2.52,24.78,14.77,-199.902,0.43956,0.830276,0.00732,0.156648,1.60088,0.02494,-0.09686,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
160.943,2.24,24.71,14.77,-199.902,0.537247,0.830276,0.008784,0.15372,1.60015,0.02494,-0.09686,0.0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
161.943,1.96,24.57,14.21,-199.902,0.43956,0.830276,0.006588,0.156648,1.60088,0.01972,-0.0986,0.07772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
162.943,2.31,23.1,14.49,-199.902,0.43956,1.02563,0.009516,0.156648,1.59722,0.02784,-0.09628,0.08236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
163.943,2.45,24.71,14.77,-199.609,0.537247,0.830276,0.010248,0.155916,1.59869,0.03074,-0.09802,0.08178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
164.943,2.17,25.62,14.49,-199.902,0.537247,0.732605,0.005124,0.15738,1.59942,0.02378,-0.09686,0.08062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
165.943,1.61,25.76,14.21,-199.805,0.341873,0.830276,0.00732,0.154452,1.59649,0.02436,-0.09976,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
166.943,1.75,25.55,14.14,-199.902,0.537247,0.830276,0.00732,0.15372,1.60162,0.01856,-0.09976,0.08468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
167.943,2.66,24.5,14.21,-199.902,0.634918,0.830276,0.008052,0.156648,1.59722,0.02668,-0.0986,0.08584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
168.943,1.75,25.34,14.56,-199.902,0.634918,0.927963,0.008784,0.155184,1.59796,0.02552,-0.09628,0.08236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
169.943,2.45,24.29,14.28,-199.902,0.341873,1.02563,0.010248,0.15738,1.59722,0.0174,-0.10208,0.07656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
170.943,1.89,25.83,14.63,-199.609,0.341873,0.830276,0.00732,0.155184,1.60674,0.02146,-0.10034,0.08526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
171.943,1.75,25.97,14.42,-199.902,0.43956,0.927963,-0.000732,0.152256,1.63236,0.02784,-0.09628,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
172.943,2.73,25.76,14.49,-199.902,0.341873,0.927963,0.009516,0.158112,1.59649,0.02088,-0.09628,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
173.943,2.45,24.22,14.49,-199.902,0.537247,0.927963,0.01098,0.15738,1.59649,0.02088,-0.09628,0.08352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174.943,2.24,24.22,14,-199.805,0.537247,0.830276,0.01098,0.15738,1.59503,0.02262,-0.09686,0.07946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
175.943,1.47,25.69,14.21,-199.805,0.43956,0.634918,0.00732,0.155184,1.59796,0.02552,-0.0986,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
176.943,2.03,25.27,14.21,-199.902,0.732605,0.927963,0.00732,0.156648,1.60015,0.02436,-0.10092,0.08236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
177.943,2.59,25.9,13.86,-199.805,0.43956,1.12332,0.006588,0.155916,1.59576,0.02088,-0.09976,0.08004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
178.943,1.75,24.01,14.14,-199.902,0.341873,1.02563,0.010248,0.155916,1.59722,0.02146,-0.09802,0.08294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
179.943,1.89,25.13,14.49,-199.902,0.43956,0.732605,0.008052,0.15372,1.59942,0.02436,-0.10092,0.0812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
